Route,Year,Aou,SpeciesTotal
41,2015,5970,2
41,2015,5980,27
41,2015,6010,2
41,2015,6040,1
41,2015,6080,1
41,2015,6100,20
41,2015,6110,2
41,2015,6130,1
41,2015,6240,23
41,2015,6270,1
41,2015,6280,31
41,2015,6310,13
41,2015,6360,12
41,2015,6480,6
41,2015,6630,11
41,2015,6710,45
41,2015,6730,6
41,2015,6760,1
41,2015,6770,7
41,2015,6810,2
41,2015,6830,20
41,2015,6840,5
41,2015,7030,2
41,2015,7040,1
41,2015,7050,4
41,2015,7180,13
41,2015,7270,2
41,2015,7310,25
41,2015,7360,9
41,2015,7510,10
41,2015,7550,1
41,2015,7660,3
42,2010,1440,9
42,2010,1720,2
42,2010,1940,1
42,2010,1960,1
42,2010,2010,1
42,2010,2730,33
42,2010,3160,38
42,2010,3370,1
42,2010,3680,1
42,2010,3870,18
42,2010,3930,1
42,2010,3940,4
42,2010,4090,13
42,2010,4230,10
42,2010,4430,10
42,2010,4440,5
42,2010,4520,9
42,2010,4610,11
42,2010,4770,33
42,2010,4880,4
42,2010,4930,35
42,2010,4950,7
42,2010,4980,173
42,2010,5010,32
42,2010,5060,2
42,2010,5070,8
42,2010,5110,50
42,2010,5190,1
42,2010,5930,36
42,2010,5970,2
42,2010,5980,22
42,2010,6040,56
42,2010,6100,3
42,2010,6110,10
42,2010,6130,7
42,2010,6170,1
42,2010,6220,3
42,2010,6240,1
42,2010,6310,4
42,2010,6370,3
42,2010,6480,1
42,2010,6770,2
42,2010,6810,2
42,2010,6830,1
42,2010,6882,22
42,2010,7030,39
42,2010,7050,3
42,2010,7180,5
42,2010,7310,6
42,2010,7360,7
42,2010,7510,2
42,2010,7610,18
42,2010,7660,5
42,2010,22860,10
42,2011,1200,5
42,2011,1440,2
42,2011,1720,4
42,2011,1960,1
42,2011,2001,16
42,2011,2010,1
42,2011,2730,12
42,2011,2890,1
42,2011,3160,57
42,2011,3250,2
42,2011,3370,2
42,2011,3520,1
42,2011,3730,1
42,2011,3870,8
42,2011,3930,1
42,2011,3940,5
42,2011,4090,8
42,2011,4200,1
42,2011,4230,8
42,2011,4280,1
42,2011,4430,5
42,2011,4440,4
42,2011,4520,9
42,2011,4610,10
42,2011,4770,10
42,2011,4880,7
42,2011,4930,36
42,2011,4950,17
42,2011,4980,215
42,2011,5010,31
42,2011,5070,14
42,2011,5110,48
42,2011,5930,42
42,2011,5970,4
42,2011,5980,20
42,2011,6040,83
42,2011,6100,1
42,2011,6110,9
42,2011,6120,1
42,2011,6130,46
42,2011,6220,4
42,2011,6310,3
42,2011,6370,2
42,2011,6810,2
42,2011,6830,2
42,2011,6882,18
42,2011,7030,30
42,2011,7050,2
42,2011,7180,12
42,2011,7310,15
42,2011,7360,8
42,2011,7510,1
42,2011,7610,38
42,2011,7660,2
42,2011,22860,5
42,2012,1440,1
42,2012,1720,32
42,2012,1940,1
42,2012,2010,6
42,2012,2730,22
42,2012,3160,42
42,2012,3370,1
42,2012,3870,4
42,2012,3940,5
42,2012,4060,1
42,2012,4090,4
42,2012,4230,2
42,2012,4280,1
42,2012,4430,3
42,2012,4440,1
42,2012,4520,5
42,2012,4610,10
42,2012,4740,1
42,2012,4770,13
42,2012,4880,4
42,2012,4930,76
42,2012,4950,7
42,2012,4980,245
42,2012,5010,24
42,2012,5070,5
42,2012,5110,60
42,2012,5930,31
42,2012,5970,2
42,2012,5980,23
42,2012,6040,47
42,2012,6100,6
42,2012,6110,5
42,2012,6130,25
42,2012,6170,1
42,2012,6220,9
42,2012,6240,1
42,2012,6310,3
42,2012,6370,5
42,2012,6810,4
42,2012,6830,2
42,2012,6882,22
42,2012,7030,37
42,2012,7050,1
42,2012,7180,21
42,2012,7310,12
42,2012,7360,11
42,2012,7510,5
42,2012,7610,38
42,2012,7660,4
42,2012,22860,3
42,2013,1320,1
42,2013,1400,6
42,2013,1440,4
42,2013,1940,4
42,2013,2280,1
42,2013,2730,17
42,2013,3160,55
42,2013,3520,1
42,2013,3680,2
42,2013,3870,8
42,2013,3930,1
42,2013,3940,2
42,2013,4050,1
42,2013,4060,3
42,2013,4090,25
42,2013,4230,9
42,2013,4430,7
42,2013,4440,7
42,2013,4520,9
42,2013,4610,12
42,2013,4770,19
42,2013,4880,21
42,2013,4930,32
42,2013,4950,32
42,2013,4980,193
42,2013,5010,32
42,2013,5070,4
42,2013,5110,49
42,2013,5190,2
42,2013,5930,29
42,2013,5970,4
42,2013,5980,10
42,2013,6040,83
42,2013,6100,6
42,2013,6110,3
42,2013,6130,16
42,2013,6220,4
42,2013,6280,1
42,2013,6310,1
42,2013,6370,4
42,2013,6520,1
42,2013,6810,2
42,2013,6882,22
42,2013,7030,44
42,2013,7050,4
42,2013,7180,20
42,2013,7310,9
42,2013,7360,3
42,2013,7510,7
42,2013,7610,28
42,2013,7660,3
42,2013,22860,10
42,2014,1440,1
42,2014,1720,11
42,2014,1960,4
42,2014,2000,2
42,2014,2010,1
42,2014,2730,23
42,2014,3160,50
42,2014,3370,2
42,2014,3870,17
42,2014,3940,3
42,2014,4090,15
42,2014,4120,1
42,2014,4230,4
42,2014,4280,1
42,2014,4430,15
42,2014,4440,4
42,2014,4520,14
42,2014,4610,14
42,2014,4770,8
42,2014,4880,11
42,2014,4930,67
42,2014,4950,17
42,2014,4980,144
42,2014,5010,39
42,2014,5070,6
42,2014,5110,41
42,2014,5520,9
42,2014,5930,36
42,2014,5970,6
42,2014,5980,21
42,2014,6040,44
42,2014,6100,5
42,2014,6110,3
42,2014,6130,15
42,2014,6220,4
42,2014,6240,2
42,2014,6310,5
42,2014,6370,7
42,2014,6810,1
42,2014,6882,33
42,2014,7030,42
42,2014,7050,1
42,2014,7180,15
42,2014,7310,13
42,2014,7360,8
42,2014,7510,4
42,2014,7610,23
42,2014,7660,3
42,2014,22860,11
42,2015,1320,1
42,2015,1720,1
42,2015,1940,6
42,2015,1960,4
42,2015,2730,16
42,2015,3160,60
42,2015,3290,1
42,2015,3750,1
42,2015,3870,18
42,2015,3940,2
42,2015,4060,1
42,2015,4090,16
42,2015,4230,8
42,2015,4430,13
42,2015,4440,3
42,2015,4520,3
42,2015,4610,8
42,2015,4770,15
42,2015,4880,3
42,2015,4930,35
42,2015,4950,14
42,2015,4980,413
42,2015,5010,35
42,2015,5070,1
42,2015,5110,46
42,2015,5930,37
42,2015,5970,3
42,2015,5980,11
42,2015,6040,56
42,2015,6100,3
42,2015,6110,4
42,2015,6130,24
42,2015,6220,4
42,2015,6310,1
42,2015,6370,6
42,2015,6810,3
42,2015,6830,2
42,2015,6882,18
42,2015,7030,46
42,2015,7050,1
42,2015,7180,20
42,2015,7310,14
42,2015,7360,5
42,2015,7510,4
42,2015,7610,15
42,2015,7660,1
42,2015,22860,10
43,2010,1180,1
43,2010,1440,1
43,2010,1720,4
43,2010,1940,1
43,2010,1960,44
43,2010,2001,76
43,2010,2010,5
43,2010,2730,35
43,2010,2890,6
43,2010,3160,52
43,2010,3390,1
43,2010,3680,1
43,2010,3870,14
43,2010,3930,1
43,2010,3940,5
43,2010,4050,1
43,2010,4060,3
43,2010,4090,19
43,2010,4230,26
43,2010,4440,1
43,2010,4520,7
43,2010,4610,15
43,2010,4650,5
43,2010,4740,7
43,2010,4770,23
43,2010,4880,7
43,2010,4930,2
43,2010,4950,29
43,2010,4980,564
43,2010,5010,6
43,2010,5060,26
43,2010,5070,15
43,2010,5110,28
43,2010,5870,4
43,2010,5930,73
43,2010,5970,4
43,2010,5980,70
43,2010,6010,2
43,2010,6040,87
43,2010,6100,5
43,2010,6110,3
43,2010,6120,4
43,2010,6130,15
43,2010,6270,4
43,2010,6310,5
43,2010,6370,8
43,2010,6480,1
43,2010,6810,5
43,2010,6830,13
43,2010,6882,35
43,2010,7030,5
43,2010,7050,1
43,2010,7180,38
43,2010,7310,30
43,2010,7360,4
43,2010,7510,9
43,2010,7550,2
43,2010,22860,2
43,2011,740,1
43,2011,1440,5
43,2011,1720,1
43,2011,1910,1
43,2011,1960,19
43,2011,1970,2
43,2011,2000,1
43,2011,2001,45
43,2011,2010,4
43,2011,2730,14
43,2011,2890,6
43,2011,3160,43
43,2011,3290,1
43,2011,3370,1
43,2011,3680,1
43,2011,3870,17
43,2011,3940,3
43,2011,4050,3
43,2011,4060,6
43,2011,4090,22
43,2011,4230,6
43,2011,4430,3
43,2011,4440,4
43,2011,4520,9
43,2011,4610,13
43,2011,4650,7
43,2011,4740,1
43,2011,4770,18
43,2011,4880,2
43,2011,4930,4
43,2011,4950,34
43,2011,4980,608
43,2011,5010,5
43,2011,5060,12
43,2011,5070,7
43,2011,5110,73
43,2011,5870,3
43,2011,5930,36
43,2011,5970,9
43,2011,5980,66
43,2011,6010,3
43,2011,6040,96
43,2011,6100,10
43,2011,6110,1
43,2011,6120,16
43,2011,6130,12
43,2011,6140,2
43,2011,6220,2
43,2011,6310,2
43,2011,6370,10
43,2011,6480,3
43,2011,6810,3
43,2011,6830,14
43,2011,6882,40
43,2011,7030,24
43,2011,7180,40
43,2011,7310,35
43,2011,7360,7
43,2011,7510,19
43,2011,7550,1
43,2011,7660,2
43,2014,740,2
43,2014,1440,3
43,2014,1960,45
43,2014,1970,3
43,2014,2000,11
43,2014,2010,4
43,2014,2730,22
43,2014,2890,3
43,2014,3160,89
43,2014,3290,5
43,2014,3390,1
43,2014,3520,2
43,2014,3870,25
43,2014,3900,1
43,2014,3940,6
43,2014,4050,2
43,2014,4060,2
43,2014,4090,14
43,2014,4120,1
43,2014,4230,29
43,2014,4280,1
43,2014,4440,1
43,2014,4520,11
43,2014,4610,4
43,2014,4650,2
43,2014,4740,3
43,2014,4770,13
43,2014,4880,13
43,2014,4900,4
43,2014,4930,5
43,2014,4950,23
43,2014,4980,426
43,2014,5010,3
43,2014,5060,13
43,2014,5070,10
43,2014,5110,52
43,2014,5870,1
43,2014,5930,74
43,2014,5970,12
43,2014,5980,70
43,2014,6010,3
43,2014,6040,78
43,2014,6100,8
43,2014,6110,2
43,2014,6120,34
43,2014,6130,11
43,2014,6240,2
43,2014,6310,3
43,2014,6370,8
43,2014,6480,3
43,2014,6810,3
43,2014,6830,9
43,2014,6882,18
43,2014,7030,13
43,2014,7050,1
43,2014,7180,29
43,2014,7310,19
43,2014,7360,5
43,2014,7510,10
43,2014,7550,2
43,2014,22860,2
45,2010,1720,1
45,2010,2000,1
45,2010,2001,21
45,2010,3160,32
45,2010,3250,20
45,2010,3290,2
45,2010,3370,1
45,2010,3390,3
45,2010,3680,1
45,2010,3750,2
45,2010,3870,31
45,2010,3940,2
45,2010,4050,1
45,2010,4090,18
45,2010,4230,4
45,2010,4280,1
45,2010,4440,2
45,2010,4520,6
45,2010,4560,8
45,2010,4610,6
45,2010,4770,20
45,2010,4880,115
45,2010,4900,5
45,2010,4930,1
45,2010,4950,11
45,2010,4980,8
45,2010,5010,6
45,2010,5060,5
45,2010,5110,2
45,2010,5630,6
45,2010,5930,65
45,2010,5980,81
45,2010,6010,5
45,2010,6040,9
45,2010,6100,19
45,2010,6110,26
45,2010,6130,25
45,2010,6240,3
45,2010,6310,35
45,2010,6370,1
45,2010,6710,6
45,2010,6730,5
45,2010,6770,6
45,2010,6810,8
45,2010,6830,36
45,2010,6840,2
45,2010,7030,29
45,2010,7040,1
45,2010,7180,21
45,2010,7310,26
45,2010,7360,12
45,2010,7510,8
45,2010,7660,8
45,2011,1940,1
45,2011,1960,2
45,2011,2000,21
45,2011,2001,36
45,2011,2010,4
45,2011,2730,1
45,2011,3160,32
45,2011,3250,43
45,2011,3290,6
45,2011,3370,1
45,2011,3390,1
45,2011,3870,21
45,2011,3940,3
45,2011,4090,7
45,2011,4230,2
45,2011,4280,3
45,2011,4430,1
45,2011,4440,4
45,2011,4520,6
45,2011,4560,13
45,2011,4610,3
45,2011,4650,2
45,2011,4770,23
45,2011,4880,61
45,2011,4900,5
45,2011,4950,32
45,2011,4980,4
45,2011,5010,3
45,2011,5060,5
45,2011,5600,1
45,2011,5630,2
45,2011,5930,62
45,2011,5970,3
45,2011,5980,75
45,2011,6010,17
45,2011,6040,14
45,2011,6100,22
45,2011,6110,2
45,2011,6130,32
45,2011,6240,8
45,2011,6310,21
45,2011,6370,2
45,2011,6480,2
45,2011,6710,18
45,2011,6730,4
45,2011,6770,9
45,2011,6810,4
45,2011,6830,57
45,2011,6840,3
45,2011,6870,1
45,2011,7030,45
45,2011,7040,1
45,2011,7050,4
45,2011,7180,19
45,2011,7310,4
45,2011,7360,8
45,2011,7510,18
45,2011,7550,2
45,2011,7610,6
45,2011,7660,15
45,2011,22860,2
45,2012,1720,1
45,2012,1840,7
45,2012,2000,6
45,2012,2001,94
45,2012,2010,1
45,2012,3160,28
45,2012,3250,4
45,2012,3290,2
45,2012,3370,3
45,2012,3390,3
45,2012,3870,11
45,2012,3940,5
45,2012,4090,8
45,2012,4230,2
45,2012,4280,3
45,2012,4430,5
45,2012,4440,7
45,2012,4560,1
45,2012,4610,8
45,2012,4770,22
45,2012,4880,87
45,2012,4900,4
45,2012,4950,14
45,2012,4980,1
45,2012,5010,1
45,2012,5060,1
45,2012,5630,2
45,2012,5870,8
45,2012,5930,91
45,2012,5970,3
45,2012,5980,82
45,2012,6010,13
45,2012,6040,9
45,2012,6100,14
45,2012,6110,5
45,2012,6130,14
45,2012,6240,5
45,2012,6310,36
45,2012,6710,2
45,2012,6810,8
45,2012,6830,17
45,2012,7030,34
45,2012,7040,6
45,2012,7180,15
45,2012,7310,6
45,2012,7360,6
45,2012,7510,19
45,2012,7660,13
45,2012,22860,2
45,2013,1840,3
45,2013,1960,1
45,2013,2000,2
45,2013,2001,30
45,2013,2010,3
45,2013,3160,35
45,2013,3250,9
45,2013,3260,2
45,2013,3290,6
45,2013,3390,1
45,2013,3870,15
45,2013,3930,1
45,2013,3940,7
45,2013,4090,14
45,2013,4230,3
45,2013,4280,3
45,2013,4430,3
45,2013,4440,8
45,2013,4520,6
45,2013,4560,16
45,2013,4610,3
45,2013,4650,2
45,2013,4770,34
45,2013,4880,187
45,2013,4900,6
45,2013,4950,22
45,2013,4980,1
45,2013,5010,4
45,2013,5060,7
45,2013,5600,3
45,2013,5930,82
45,2013,5970,2
45,2013,5980,65
45,2013,6010,9
45,2013,6040,11
45,2013,6100,20
45,2013,6110,6
45,2013,6130,6
45,2013,6240,2
45,2013,6310,27
45,2013,6360,1
45,2013,6710,12
45,2013,6730,9
45,2013,6770,2
45,2013,6810,13
45,2013,6830,62
45,2013,6840,2
45,2013,7030,45
45,2013,7180,9
45,2013,7310,10
45,2013,7360,18
45,2013,7510,17
45,2013,7660,17
45,2014,1960,1
45,2014,2000,1
45,2014,2001,12
45,2014,3160,25
45,2014,3250,9
45,2014,3290,1
45,2014,3370,2
45,2014,3390,1
45,2014,3870,13
45,2014,3940,10
45,2014,4050,6
45,2014,4090,27
45,2014,4230,11
45,2014,4440,7
45,2014,4520,6
45,2014,4560,17
45,2014,4610,2
45,2014,4650,1
45,2014,4770,31
45,2014,4880,183
45,2014,4900,7
45,2014,4930,1
45,2014,4950,28
45,2014,4980,7
45,2014,5010,11
45,2014,5060,15
45,2014,5520,1
45,2014,5600,4
45,2014,5870,1
45,2014,5930,82
45,2014,5970,1
45,2014,5980,65
45,2014,6010,12
45,2014,6040,9
45,2014,6100,13
45,2014,6110,3
45,2014,6130,16
45,2014,6240,8
45,2014,6310,26
45,2014,6360,1
45,2014,6370,1
45,2014,6480,2
45,2014,6710,22
45,2014,6730,13
45,2014,6770,3
45,2014,6810,4
45,2014,6830,41
45,2014,6840,2
45,2014,7030,36
45,2014,7040,1
45,2014,7180,21
45,2014,7310,22
45,2014,7360,19
45,2014,7510,20
45,2014,7660,10
45,2015,1840,1
45,2015,2000,1
45,2015,2001,9
45,2015,2010,1
45,2015,2890,1
45,2015,3100,1
45,2015,3160,24
45,2015,3250,1
45,2015,3260,3
45,2015,3290,5
45,2015,3370,3
45,2015,3390,2
45,2015,3870,22
45,2015,3940,7
45,2015,4090,27
45,2015,4230,2
45,2015,4280,1
45,2015,4430,1
45,2015,4440,2
45,2015,4520,7
45,2015,4560,6
45,2015,4610,4
45,2015,4770,36
45,2015,4880,138
45,2015,4950,19
45,2015,4980,5
45,2015,5010,5
45,2015,5060,4
45,2015,5600,2
45,2015,5630,1
45,2015,5870,12
45,2015,5930,69
45,2015,5970,3
45,2015,5980,65
45,2015,6010,12
45,2015,6040,14
45,2015,6100,9
45,2015,6110,11
45,2015,6130,20
45,2015,6240,4
45,2015,6310,19
45,2015,6360,2
45,2015,6710,17
45,2015,6730,10
45,2015,6770,4
45,2015,6810,8
45,2015,6830,43
45,2015,6840,1
45,2015,7030,47
45,2015,7040,1
45,2015,7180,25
45,2015,7310,4
45,2015,7360,4
45,2015,7510,9
45,2015,7660,6
46,2010,1940,5
46,2010,1960,2
46,2010,2001,13
46,2010,2030,1
46,2010,2730,4
46,2010,2890,2
46,2010,3100,1
46,2010,3160,13
46,2010,3250,5
46,2010,3260,1
46,2010,3290,1
46,2010,3390,5
46,2010,3870,10
46,2010,3930,1
46,2010,3940,3
46,2010,4050,3
46,2010,4060,2
46,2010,4090,4
46,2010,4120,3
46,2010,4160,1
46,2010,4230,3
46,2010,4280,3
46,2010,4440,5
46,2010,4560,4
46,2010,4650,3
46,2010,4770,14
46,2010,4880,81
46,2010,4900,1
46,2010,4930,1
46,2010,4950,8
46,2010,4980,3
46,2010,5060,11
46,2010,5190,1
46,2010,5600,9
46,2010,5630,1
46,2010,5870,2
46,2010,5930,45
46,2010,5970,1
46,2010,5980,15
46,2010,6010,2
46,2010,6100,7
46,2010,6110,7
46,2010,6120,8
46,2010,6130,3
46,2010,6240,20
46,2010,6280,6
46,2010,6310,15
46,2010,6360,3
46,2010,6370,4
46,2010,6480,4
46,2010,6630,1
46,2010,6710,10
46,2010,6770,2
46,2010,6810,8
46,2010,6830,24
46,2010,6840,11
46,2010,6870,1
46,2010,7030,28
46,2010,7040,1
46,2010,7050,4
46,2010,7180,26
46,2010,7290,2
46,2010,7310,12
46,2010,7360,3
46,2010,7510,7
46,2010,7550,3
46,2010,7610,2
46,2010,7660,16
46,2010,22860,1
46,2013,1960,2
46,2013,2001,11
46,2013,2010,1
46,2013,2730,1
46,2013,2890,1
46,2013,3160,20
46,2013,3250,7
46,2013,3260,4
46,2013,3390,2
46,2013,3730,1
46,2013,3870,7
46,2013,3930,1
46,2013,4050,1
46,2013,4060,3
46,2013,4090,6
46,2013,4120,2
46,2013,4160,3
46,2013,4230,1
46,2013,4280,1
46,2013,4440,2
46,2013,4520,8
46,2013,4560,8
46,2013,4650,1
46,2013,4770,19
46,2013,4880,32
46,2013,4900,11
46,2013,4930,3
46,2013,4950,3
46,2013,5060,12
46,2013,5190,6
46,2013,5600,11
46,2013,5870,1
46,2013,5930,65
46,2013,5970,2
46,2013,5980,19
46,2013,6010,1
46,2013,6100,8
46,2013,6110,15
46,2013,6120,8
46,2013,6130,5
46,2013,6240,16
46,2013,6280,8
46,2013,6310,9
46,2013,6370,1
46,2013,6480,3
46,2013,6630,1
46,2013,6710,14
46,2013,6770,2
46,2013,6810,5
46,2013,6830,20
46,2013,6840,8
46,2013,6870,1
46,2013,6882,1
46,2013,7030,22
46,2013,7050,2
46,2013,7180,31
46,2013,7310,37
46,2013,7360,4
46,2013,7510,4
46,2013,7550,5
46,2013,7610,5
46,2013,7660,16
47,2010,2001,1
47,2010,3160,12
47,2010,3260,8
47,2010,3680,1
47,2010,3870,3
47,2010,3940,2
47,2010,4060,6
47,2010,4090,6
47,2010,4160,2
47,2010,4230,2
47,2010,4520,1
47,2010,4560,2
47,2010,4610,16
47,2010,4770,13
47,2010,4880,60
47,2010,4900,3
47,2010,4950,3
47,2010,4980,2
47,2010,5600,1
47,2010,5870,7
47,2010,5930,67
47,2010,5970,2
47,2010,5980,10
47,2010,6100,8
47,2010,6110,1
47,2010,6240,38
47,2010,6280,3
47,2010,6310,19
47,2010,6710,28
47,2010,6730,2
47,2010,6770,3
47,2010,6810,4
47,2010,6830,23
47,2010,6840,18
47,2010,6882,1
47,2010,7030,11
47,2010,7050,12
47,2010,7180,11
47,2010,7310,21
47,2010,7360,12
47,2010,7510,6
47,2010,7550,3
47,2010,7610,1
47,2010,7660,2
47,2011,1940,2
47,2011,3160,22
47,2011,3250,1
47,2011,3260,15
47,2011,3390,1
47,2011,3870,5
47,2011,3940,2
47,2011,4050,4
47,2011,4060,2
47,2011,4090,14
47,2011,4120,1
47,2011,4160,4
47,2011,4230,5
47,2011,4520,1
47,2011,4560,1
47,2011,4610,19
47,2011,4650,3
47,2011,4770,21
47,2011,4880,61
47,2011,4900,3
47,2011,4950,2
47,2011,5190,2
47,2011,5460,3
47,2011,5600,6
47,2011,5870,7
47,2011,5930,71
47,2011,5970,1
47,2011,5980,11
47,2011,6100,12
47,2011,6110,2
47,2011,6130,3
47,2011,6240,28
47,2011,6310,13
47,2011,6630,1
47,2011,6710,33
47,2011,6730,5
47,2011,6770,14
47,2011,6810,7
47,2011,6830,29
47,2011,6840,14
47,2011,7030,14
47,2011,7050,14
47,2011,7180,16
47,2011,7270,1
47,2011,7310,17
47,2011,7360,3
47,2011,7510,9
47,2011,7550,3
47,2011,7610,9
47,2011,7660,7
47,2012,3160,28
47,2012,3250,9
47,2012,3260,1
47,2012,3290,3
47,2012,3390,2
47,2012,3870,2
47,2012,3940,1
47,2012,4050,2
47,2012,4060,5
47,2012,4090,8
47,2012,4120,4
47,2012,4160,3
47,2012,4230,4
47,2012,4440,3
47,2012,4520,2
47,2012,4610,12
47,2012,4650,4
47,2012,4770,32
47,2012,4880,46
47,2012,4900,1
47,2012,5190,1
47,2012,5600,8
47,2012,5870,7
47,2012,5930,55
47,2012,5970,2
47,2012,5980,11
47,2012,6100,5
47,2012,6110,1
47,2012,6130,5
47,2012,6240,20
47,2012,6280,2
47,2012,6310,14
47,2012,6370,1
47,2012,6630,1
47,2012,6710,22
47,2012,6730,1
47,2012,6770,7
47,2012,6810,2
47,2012,6830,18
47,2012,6840,9
47,2012,6882,2
47,2012,7030,14
47,2012,7050,8
47,2012,7180,10
47,2012,7310,7
47,2012,7360,7
47,2012,7510,8
47,2012,7550,8
47,2012,7610,3
47,2012,7660,3
47,2013,1720,1
47,2013,1940,4
47,2013,3160,18
47,2013,3250,5
47,2013,3260,2
47,2013,3290,1
47,2013,3330,1
47,2013,3390,1
47,2013,3600,1
47,2013,3870,5
47,2013,3940,2
47,2013,4050,1
47,2013,4060,2
47,2013,4090,11
47,2013,4120,5
47,2013,4160,3
47,2013,4230,8
47,2013,4560,1
47,2013,4610,16
47,2013,4650,1
47,2013,4770,17
47,2013,4880,39
47,2013,4900,2
47,2013,4950,2
47,2013,5190,3
47,2013,5460,1
47,2013,5600,5
47,2013,5870,12
47,2013,5930,55
47,2013,5970,1
47,2013,5980,5
47,2013,6100,14
47,2013,6110,1
47,2013,6240,15
47,2013,6280,1
47,2013,6310,18
47,2013,6390,2
47,2013,6480,1
47,2013,6630,2
47,2013,6710,17
47,2013,6730,3
47,2013,6770,7
47,2013,6830,15
47,2013,6840,7
47,2013,6882,4
47,2013,7030,26
47,2013,7040,1
47,2013,7050,5
47,2013,7180,16
47,2013,7290,1
47,2013,7310,11
47,2013,7360,8
47,2013,7510,5
47,2013,7550,4
47,2013,7610,9
47,2013,7660,1
47,2013,22860,1
47,2014,1720,1
47,2014,1940,1
47,2014,1960,1
47,2014,3131,1
47,2014,3160,39
47,2014,3250,2
47,2014,3290,1
47,2014,3390,2
47,2014,3870,5
47,2014,3940,3
47,2014,4050,2
47,2014,4060,3
47,2014,4090,11
47,2014,4120,2
47,2014,4160,2
47,2014,4230,2
47,2014,4280,2
47,2014,4430,1
47,2014,4440,5
47,2014,4520,1
47,2014,4560,1
47,2014,4610,15
47,2014,4650,6
47,2014,4770,19
47,2014,4880,27
47,2014,4900,4
47,2014,4950,2
47,2014,5060,4
47,2014,5110,1
47,2014,5190,4
47,2014,5290,1
47,2014,5600,3
47,2014,5630,1
47,2014,5870,5
47,2014,5930,53
47,2014,5970,2
47,2014,5980,3
47,2014,6100,8
47,2014,6110,11
47,2014,6130,1
47,2014,6240,23
47,2014,6270,1
47,2014,6310,18
47,2014,6370,1
47,2014,6390,1
47,2014,6630,4
47,2014,6710,24
47,2014,6730,1
47,2014,6770,3
47,2014,6810,1
47,2014,6830,13
47,2014,6840,12
47,2014,7030,15
47,2014,7040,1
47,2014,7050,4
47,2014,7180,15
47,2014,7310,8
47,2014,7360,4
47,2014,7510,15
47,2014,7550,1
47,2014,7610,7
47,2014,7660,6
47,2015,2890,1
47,2015,3160,16
47,2015,3250,19
47,2015,3260,9
47,2015,3370,2
47,2015,3390,2
47,2015,3870,17
47,2015,4050,2
47,2015,4060,1
47,2015,4090,7
47,2015,4280,3
47,2015,4440,1
47,2015,4520,1
47,2015,4610,6
47,2015,4770,18
47,2015,4880,64
47,2015,4900,1
47,2015,4950,9
47,2015,4980,2
47,2015,5060,7
47,2015,5870,5
47,2015,5930,76
47,2015,5980,14
47,2015,6100,27
47,2015,6110,12
47,2015,6130,2
47,2015,6240,55
47,2015,6280,1
47,2015,6310,34
47,2015,6480,1
47,2015,6710,33
47,2015,6770,3
47,2015,6810,1
47,2015,6830,23
47,2015,6840,18
47,2015,7030,23
47,2015,7050,2
47,2015,7180,23
47,2015,7290,1
47,2015,7310,22
47,2015,7360,2
47,2015,7510,13
47,2015,7550,4
47,2015,7660,5
48,2010,1320,1
48,2010,1340,1
48,2010,1440,4
48,2010,1770,3
48,2010,1940,1
48,2010,1960,2
48,2010,2001,12
48,2010,2010,3
48,2010,2260,6
48,2010,2730,69
48,2010,3160,137
48,2010,3370,1
48,2010,3680,2
48,2010,3870,10
48,2010,4050,1
48,2010,4090,16
48,2010,4230,2
48,2010,4520,2
48,2010,4610,7
48,2010,4740,21
48,2010,4770,10
48,2010,4880,7
48,2010,4930,11
48,2010,4950,48
48,2010,4980,540
48,2010,5010,17
48,2010,5060,25
48,2010,5070,7
48,2010,5110,33
48,2010,5870,2
48,2010,5930,49
48,2010,5970,5
48,2010,5980,45
48,2010,6010,2
48,2010,6040,60
48,2010,6100,7
48,2010,6110,1
48,2010,6130,36
48,2010,6170,2
48,2010,6220,9
48,2010,6310,8
48,2010,6370,7
48,2010,6480,1
48,2010,6810,1
48,2010,6830,16
48,2010,6882,92
48,2010,7030,33
48,2010,7050,1
48,2010,7180,32
48,2010,7310,19
48,2010,7360,8
48,2010,7510,13
48,2010,7550,1
48,2010,7610,5
48,2010,7660,3
48,2010,22860,14
48,2011,1440,4
48,2011,1940,1
48,2011,1960,6
48,2011,2000,15
48,2011,2010,1
48,2011,2030,2
48,2011,2730,60
48,2011,3160,172
48,2011,3680,1
48,2011,3870,13
48,2011,3940,2
48,2011,4050,1
48,2011,4060,2
48,2011,4090,11
48,2011,4440,1
48,2011,4520,5
48,2011,4610,8
48,2011,4740,13
48,2011,4770,12
48,2011,4880,3
48,2011,4930,88
48,2011,4950,11
48,2011,4980,437
48,2011,5010,5
48,2011,5060,14
48,2011,5070,3
48,2011,5110,62
48,2011,5520,1
48,2011,5870,3
48,2011,5930,47
48,2011,5970,8
48,2011,5980,56
48,2011,6010,3
48,2011,6040,57
48,2011,6100,2
48,2011,6110,3
48,2011,6130,8
48,2011,6220,7
48,2011,6270,2
48,2011,6310,4
48,2011,6370,7
48,2011,6480,2
48,2011,6810,1
48,2011,6830,17
48,2011,6882,105
48,2011,7030,49
48,2011,7050,3
48,2011,7180,23
48,2011,7310,7
48,2011,7360,9
48,2011,7510,4
48,2011,7550,1
48,2011,7610,3
48,2011,7660,4
48,2011,22860,8
48,2014,1960,1
48,2014,2000,7
48,2014,2730,44
48,2014,2890,2
